Date,Total flow,Cum. Total flow, Condensate, Water, CGR, WGR, Avg. Pressure
27/12/2014,38.4734,123212.5534,26,5.75,0.68,0.15,1729
28/12/2014,38.6884,123251.2418,26,5.75,0.67,0.15,1728
29/12/2014,38.5586,123289.8004,26,5.75,0.67,0.15,1730.5
30/12/2014,38.6645,123328.4649,26,5.75,0.67,0.15,1730.5
31/12/2014,33.3508,123361.8157,26.5,5.3,0.79,0.16,1809
1/1/2015,37.0415,123398.8572,26,5.3,0.7,0.14,1772
2/1/2015,38.1179,123436.9751,26.75,5.3,0.7,0.14,1760
3/1/2015,37.8641,123474.8392,27.25,5.3,0.72,0.14,1754
4/1/2015,37.1426,123511.9818,27.25,5.3,0.73,0.14,1756
5/1/2015,37.6068,123549.5886,27.25,5.3,0.72,0.14,1755.5
6/1/2015,38.1305,123587.7191,27.5,5.3,0.72,0.14,1752.5
7/1/2015,38.0458,123625.7649,27.5,5.3,0.72,0.14,1741.5
8/1/2015,38.0281,123663.793,27.5,5.3,0.72,0.14,1741.5
9/1/2015,38.0896,123701.8826,27.5,5.5,0.72,0.14,1741
10/1/2015,38.1815,123740.0641,22,5.5,0.58,0.14,1743.5
11/1/2015,38.3718,123778.4359,26,5.75,0.68,0.15,1740.5
12/1/2015,38.3452,123816.7811,26,6,0.68,0.16,1740.5
13/01/2015,38.4687,123855.2498,26,6.25,0.68,0.16,1739
14/01/2015,38.4755,123893.7253,26.5,6.25,0.69,0.16,1738.5
15/01/2015,38.2296,123931.9549,26.5,6.5,0.69,0.17,1738.5
16/01/2015,38.2055,123970.1604,26.5,6.5,0.69,0.17,1738.5
17/01/2015,38.3185,124008.4789,26.5,6.25,0.69,0.16,1737
18/01/2015,38.1252,124046.6041,26.5,6.25,0.7,0.16,1740
19/01/2015,38.1726,124084.7767,26.75,6,0.7,0.16,1739
20/01/2015,38.5575,124123.3342,26.75,6,0.69,0.16,1732.5
21/01/2015,38.5168,124161.851,26.75,6,0.69,0.16,1729.5
22/01/2015,38.3731,124200.2241,26.75,6,0.7,0.16,1729
23/01/2015,38.3765,124238.6006,27,6,0.7,0.16,1729
24/01/2015,38.3366,124276.9372,26.75,6,0.7,0.16,1730
25/01/2015,38.244,124315.1812,26.75,6,0.7,0.16,1730
26/01/2015,37.8796,124353.0608,26.5,6,0.7,0.16,1733
27/01/2015,38.0971,124391.1579,26.5,6,0.7,0.16,1735.5
28/01/2015,38.1137,124429.2716,26.5,6,0.7,0.16,1735.5
29/01/2015,38.2071,124467.4787,26.5,6,0.69,0.16,1735.5
30/01/2015,37.346,124504.8247,26.5,6,0.71,0.16,1742
31/01/2015,37.6027,124542.4274,26.5,6,0.7,0.16,1747.5
1/2/2015,37.4913,124579.9187,26.5,6,0.71,0.16,1748.5
2/2/2015,37.5107,124617.4294,26.5,6,0.71,0.16,1748.5
3/2/2015,37.5322,124654.9616,27,6,0.72,0.16,1748
4/2/2015,37.376,124692.3376,26.5,6,0.71,0.16,1750
5/2/2015,37.2631,124729.6007,26.25,6,0.7,0.16,1751
6/2/2015,37.2739,124766.8746,26.25,5.75,0.7,0.15,1752.5
7/2/2015,37.3843,124804.2589,26.5,5.75,0.71,0.15,1751.5
8/2/2015,37.8245,124842.0834,26.5,5.75,0.7,0.15,1749
9/2/2015,37.7348,124879.8182,26.5,5.75,0.7,0.15,1749.5
10/2/2015,37.6988,124917.517,26.5,5.75,0.7,0.15,1750.5
11/2/2015,37.4666,124954.9836,26.25,5.75,0.7,0.15,1753
12/2/2015,37.4189,124992.4025,26.25,5.75,0.7,0.15,1753.5
13/02/2015,37.6328,125030.0353,26.5,6,0.7,0.16,1750.5
14/02/2015,37.7905,125067.8258,26.5,6,0.7,0.16,1748
15/02/2015,37.4321,125105.2579,26.25,6,0.7,0.16,1650
16/02/2015,37.3215,125142.5794,26.25,6,0.7,0.16,1750.5
17/02/2015,37.4741,125180.0535,26.25,6,0.7,0.16,1749
18/02/2015,37.53,125217.5835,26.25,6,0.7,0.16,1748
19/02/2015,37.3143,125254.8978,26.25,5.75,0.7,0.15,1750
20/02/2015,37.4085,125292.3063,26.25,5.75,0.7,0.15,1749.5
21/02/2015,37.4899,125329.7962,26.25,5.75,0.7,0.15,1749
22/02/2015,37.2458,125367.042,26,5.75,0.7,0.15,1750
23/02/2015,37.5577,125404.5997,26,5.75,0.69,0.15,1750
24/02/2015,37.4868,125442.0865,26,5.75,0.69,0.15,1750
25/02/2015,37.6218,125479.7083,26,5.75,0.69,0.15,1747.5
26/02/2015,37.5745,125517.2828,26.5,5.75,0.71,0.15,1745
27/02/2015,37.6599,125554.9427,21.5,5.75,0.57,0.15,1746
28/02/2015,38.4173,125593.36,19.5,5.75,0.51,0.15,1740.5
1/3/2015,37.5844,125630.9444,22,5.75,0.59,0.15,1743.5
2/3/2015,37.2521,125668.1965,23,5.75,0.62,0.15,1744.5
3/3/2015,37.6086,125705.8051,25,5.75,0.66,0.15,1743
4/3/2015,37.277,125743.0821,25,5.75,0.67,0.15,1744
5/3/2015,37.3138,125780.3959,25,5.75,0.67,0.15,1743.5
6/3/2015,37.4716,125817.8675,25.5,5.75,0.68,0.15,1744
7/3/2015,37.3811,125855.2486,25.75,5.75,0.69,0.15,1745.5
8/3/2015,37.8384,125893.087,25.75,5.75,0.68,0.15,1742
9/3/2015,37.7039,125930.7909,26,5.5,0.69,0.15,1743.5
10/3/2015,37.7801,125968.571,26,5.5,0.69,0.15,1743
11/3/2015,37.7432,126006.3142,26,5.5,0.69,0.15,1743
12/3/2015,37.8124,126044.1266,26,5.75,0.69,0.15,1742.5
13/03/2015,37.8792,126082.0058,26,5.75,0.69,0.15,1742
14/03/2015,37.6365,126119.6423,26,5.75,0.69,0.15,1745
15/03/2015,37.5238,126157.1661,25.75,5.5,0.69,0.15,1745.5
16/03/2015,37.6327,126194.7988,25.75,5.75,0.68,0.15,1745
17/03/2015,37.6426,126232.4414,25.5,5.75,0.68,0.15,1745
18/03/2015,37.5642,126270.0056,25.75,5.75,0.69,0.15,1745.5
19/03/2015,37.3607,126307.3663,25.75,5.75,0.69,0.15,1746
20/03/2015,37.0255,126344.3918,21,5.75,0.57,0.16,1750
21/03/2015,37.8423,126382.2341,19,5.75,0.5,0.15,1744
22/03/2015,37.9454,126420.1795,19,5.75,0.5,0.15,1744
23/03/2015,38.3764,126458.5559,18.5,5.75,0.48,0.15,1742.5
24/03/2015,38.5276,126497.0835,19,5.75,0.49,0.15,1737.5
25/03/2015,38.2075,126535.291,19,5.75,0.5,0.15,1747.5
26/03/2015,37.9784,126573.2694,18.25,5.75,0.48,0.15,1744
27/03/2015,37.6981,126610.9675,18,5.75,0.48,0.15,1746.5
28/03/2015,37.8144,126648.7819,18,5.75,0.48,0.15,1745
29/03/2015,37.9844,126686.7663,18,5.75,0.47,0.15,1738
30/03/2015,37.9883,126724.7546,18,5.75,0.47,0.15,1737
31/03/2015,37.8534,126762.608,18,5.75,0.48,0.15,1737
1/4/2015,37.9453,126800.5533,18.25,6,0.48,0.16,1734.5
2/4/2015,37.8801,126838.4334,18,6,0.48,0.16,1734.5
3/4/2015,37.9248,126876.3582,18,5.75,0.47,0.15,1734
4/4/2015,37.8544,126914.2126,17.75,5.75,0.47,0.15,1739.5
5/4/2015,37.5334,126951.746,17.5,5.75,0.47,0.15,1736
6/4/2015,37.614,126989.36,18,5.75,0.48,0.15,1734.5
7/4/2015,37.8955,127027.2555,18,6,0.47,0.16,1731.5
8/4/2015,38.0772,127065.3327,18.25,6,0.48,0.16,1730
9/4/2015,37.7784,127103.1111,18,5.75,0.48,0.15,1732
10/4/2015,37.7378,127140.8489,17.75,5.75,0.47,0.15,1732
11/4/2015,37.5734,127178.4223,17.75,5.75,0.47,0.15,1734
12/4/2015,37.5212,127215.9435,17.5,5.75,0.47,0.15,1734.5
13/04/2015,37.8154,127253.7589,17.75,5.5,0.47,0.15,1732
14/04/2015,37.9634,127291.7223,18,5.5,0.47,0.14,1730
15/04/2015,37.9188,127329.6411,18,5.75,0.47,0.15,1730
16/04/2015,37.9183,127367.5594,18,5.75,0.47,0.15,1728
17/04/2015,37.7373,127405.2967,18,5.75,0.48,0.15,1728.5
18/04/2015,36.9453,127442.242,17.75,5.75,0.48,0.16,1737
19/04/2015,36.7898,127479.0318,18.5,5.75,0.5,0.16,1739.5
20/04/2015,37.1313,127516.1631,22,5.75,0.59,0.15,1739.5
21/04/2015,37.1281,127553.2912,23,5.75,0.62,0.15,1739
22/04/2015,37.2846,127590.5758,23,5.75,0.62,0.15,1739
23/04/2015,37.4945,127628.0703,24,5.75,0.64,0.15,1737
24/04/2015,37.5159,127665.5862,24,5.75,0.64,0.15,1736
25/04/2015,36.7375,127702.3237,24,5.75,0.65,0.16,1736
26/04/2015,37.0628,127739.3865,24,5.75,0.65,0.16,1734.5
27/04/2015,37.2342,127776.6207,24.5,5.75,0.66,0.15,1732
28/04/2015,37.0678,127813.6885,24.5,5.75,0.66,0.16,1732.5
29/04/2015,36.33,127850.0185,22,5.75,0.61,0.16,1734.5
30/04/2015,36.6645,127886.683,25,5.75,0.68,0.16,1729
1/5/2015,36.4153,127923.0983,24.5,5.75,0.67,0.16,1729
2/5/2015,36.5423,127959.6406,24.5,5.75,0.67,0.16,1728.5
3/5/2015,36.8974,127996.538,24.25,5.75,0.66,0.16,1729
4/5/2015,37.188,128033.726,23,5.75,0.62,0.15,1729
5/5/2015,37.0654,128070.7914,23.5,5.75,0.63,0.16,1729.5
6/5/2015,37.5279,128108.3193,24.5,5.75,0.65,0.15,1720
7/5/2015,37.9269,128146.2462,25,5.75,0.66,0.15,1717.5
8/5/2015,37.8015,128184.0477,25,5.75,0.66,0.15,1718
9/5/2015,37.7695,128221.8172,24.75,5.5,0.66,0.15,1718.5
10/5/2015,37.9368,128259.754,25,5.5,0.66,0.14,1715
11/5/2015,37.7572,128297.5112,24.5,5.5,0.65,0.15,1717
12/5/2015,37.9482,128335.4594,21,5.75,0.55,0.15,1716
13/05/2015,37.8356,128373.295,24.5,5.75,0.65,0.15,1716
14/05/2015,38.1353,128411.4303,20.5,6,0.54,0.16,1714.5
15/05/2015,37.9514,128449.3817,19.5,5.75,0.51,0.15,1716
16/05/2015,37.8656,128487.2473,24,5.75,0.63,0.15,1716
17/05/2015,37.8109,128525.0582,24,5.75,0.63,0.15,1716.5
18/05/2015,38.0648,128563.123,24.25,5.75,0.64,0.15,1714.5
19/05/2015,37.5801,128600.7031,24,5.5,0.64,0.15,1720.5
20/05/2015,37.6399,128638.343,24,5.75,0.64,0.15,1720
21/05/2015,37.5268,128675.8698,23.75,5.75,0.63,0.15,1720.5
22/05/2015,36.6804,128712.5502,23,5.75,0.63,0.16,1719
23/05/2015,35.994,128748.5442,23,5.75,0.64,0.16,1722
24/05/2015,36.1558,128784.7,19,5.75,0.53,0.16,1722.5
25/05/2015,36.4034,128821.1034,22,5.75,0.6,0.16,1717
26/05/2015,36.162,128857.2654,24,5.75,0.66,0.16,1717
27/05/2015,36.0285,128893.2939,24,5.75,0.67,0.16,1716.5
28/05/2015,36.529,128929.8229,24.25,5.75,0.66,0.16,1714.5
29/05/2015,36.2031,128966.026,24,5.75,0.66,0.16,1715.5
30/05/2015,36.0651,129002.0911,24,5.75,0.67,0.16,1717
31/05/2015,36.654,129038.7451,24.5,5.75,0.67,0.16,1715.5
1/6/2015,35.9756,129074.7207,24.25,5.75,0.67,0.16,1716.5
2/6/2015,37.072,129111.7927,24.5,6,0.66,0.16,1715
3/6/2015,36.8948,129148.6875,24.25,6,0.66,0.16,1714.5
4/6/2015,37.0492,129185.7367,24.25,6,0.65,0.16,1713
5/6/2015,37.2471,129222.9838,24.25,6,0.65,0.16,1712.5
6/6/2015,36.3701,129259.3539,24,5.75,0.66,0.16,1713
7/6/2015,36.8491,129296.203,24.25,5.75,0.66,0.16,1711
8/6/2015,37.1377,129333.3407,24.5,5.75,0.66,0.15,1710
9/6/2015,36.9762,129370.3169,24.25,5.75,0.66,0.16,1711
10/6/2015,36.5569,129406.8738,24.25,5.5,0.66,0.15,1712.5
11/6/2015,36.6624,129443.5362,24.25,5.75,0.66,0.16,1712
12/6/2015,36.8314,129480.3676,24.5,6,0.67,0.16,1711.5
13/06/2015,36.5837,129516.9513,24.25,6,0.66,0.16,1712.5
14/06/2015,36.8624,129553.8137,24.75,5.75,0.67,0.16,1711
15/06/2015,36.9385,129590.7522,25,5.75,0.68,0.16,1710
16/06/2015,36.8795,129627.6317,25,6,0.68,0.16,1710.5
17/06/2015,37.1017,129664.7334,25,5.75,0.67,0.15,1709
18/06/2015,37.3203,129702.0537,25,6,0.67,0.16,1708
19/06/2015,37.1965,129739.2502,24.75,6,0.67,0.16,1709
20/06/2015,37.0848,129776.335,24.5,6,0.66,0.16,1709.5
21/06/2015,36.9406,129813.2756,24.5,5.75,0.66,0.16,1708.5
22/06/2015,37.0387,129850.3143,24.75,5.75,0.67,0.16,1706
23/06/2015,37.0214,129887.3357,24.75,6,0.67,0.16,1706.5
24/06/2015,36.9248,129924.2605,24.75,6,0.67,0.16,1707
25/06/2015,36.8628,129961.1233,24.75,6,0.67,0.16,1703
26/06/2015,36.6219,129997.7452,24.75,6,0.68,0.16,1703
27/06/2015,36.6754,130034.4206,24.75,6,0.67,0.16,1699
28/06/2015,36.6569,130071.0775,24.75,6,0.68,0.16,1697
29/06/2015,36.4989,130107.5764,24.75,6,0.68,0.16,1696
30/06/2015,36.6376,130144.214,24.75,6,0.68,0.16,1695.5
1/7/2015,36.5377,130180.7517,24.75,6,0.68,0.16,1694.5
2/7/2015,36.7438,130217.4955,24.75,6,0.67,0.16,1693
3/7/2015,36.4451,130253.9406,24.75,6,0.68,0.16,1693
4/7/2015,36.1565,130290.0971,24.75,6,0.68,0.17,1692
5/7/2015,36.2309,130326.328,24.75,6,0.68,0.17,1691
6/7/2015,36.5153,130362.8433,24.5,6,0.67,0.16,1688
7/7/2015,36.5728,130399.4161,24.75,6,0.68,0.16,1687.5
8/7/2015,36.3274,130435.7435,24.75,6,0.68,0.17,1687
9/7/2015,36.4694,130472.2129,24.75,6,0.68,0.16,1686.5
10/7/2015,36.4932,130508.7061,25,6,0.69,0.16,1686.5
11/7/2015,36.6744,130545.3805,25,6,0.68,0.16,1685.5
12/7/2015,36.3442,130581.7247,25,6,0.69,0.17,1685.5
13/07/2015,36.2809,130618.0056,25,6,0.69,0.17,1686
14/07/2015,35.976,130653.9816,24.75,6,0.69,0.17,1682.5
15/07/2015,35.9201,130689.9017,24.75,6,0.69,0.17,1680.5
16/07/2015,36.3034,130726.2051,25,6,0.69,0.17,1677
17/07/2015,35.2121,130761.4172,24.25,6,0.69,0.17,1690
18/07/2015,35.4947,130796.9119,24.5,6,0.69,0.17,1688
19/07/2015,35.3019,130832.2138,24.25,6,0.69,0.17,1684
20/07/2015,36.4199,130868.6337,24.75,6.25,0.68,0.17,1678
21/07/2015,35.9356,130904.5693,24.75,6,0.69,0.17,1688
22/07/2015,35.5151,130940.0844,24.5,6,0.69,0.17,1691.5
23/07/2015,35.4048,130975.4892,24.5,5.75,0.69,0.16,1695.5
24/07/2015,35.4524,131010.9416,24.5,5.75,0.69,0.16,1695
25/07/2015,36.0949,131047.0365,24.75,5.75,0.69,0.16,1690.5
26/07/2015,36.7167,131083.7532,25,6,0.68,0.16,1685
27/07/2015,36.5204,131120.2736,25,5.75,0.68,0.16,1684
28/07/2015,36.4669,131156.7405,25.25,5.75,0.69,0.16,1682.5
29/07/2015,36.4269,131193.1674,25.25,5.75,0.69,0.16,1682.5
30/07/2015,36.071,131229.2384,25,5.75,0.69,0.16,1684
31/07/2015,36.2613,131265.4997,25,5.75,0.69,0.16,1683.5
1/8/2015,36.5915,131302.0912,25.25,6,0.69,0.16,1682
2/8/2015,36.653,131338.7442,25.25,6,0.69,0.16,1681.5
3/8/2015,36.1838,131374.928,25.75,5.75,0.71,0.16,1682.5
4/8/2015,35.7711,131410.6991,25.5,5.75,0.71,0.16,1684
5/8/2015,35.8306,131446.5297,25.5,5.75,0.71,0.16,1682
6/8/2015,35.9325,131482.4622,25.75,5.75,0.72,0.16,1681
7/8/2015,35.9701,131518.4323,26,5.75,0.72,0.16,1680
8/8/2015,35.7942,131554.2265,25.75,5.75,0.72,0.16,1680
9/8/2015,35.793,131590.0195,25.75,5.75,0.72,0.16,1679
10/8/2015,36.3311,131626.3506,26,5.75,0.72,0.16,1676.5
11/8/2015,36.3462,131662.6968,25.75,5.75,0.71,0.16,1676
12/8/2015,36.3045,131699.0013,26,5.75,0.72,0.16,1671
13/08/2015,36.339,131735.3403,26,5.75,0.72,0.16,1667.5
14/08/2015,36.3043,131771.6446,26.5,6,0.73,0.17,1667
15/08/2015,36.0699,131807.7145,26.25,6,0.73,0.17,1669.5
16/08/2015,36.4647,131844.1792,26,6,0.71,0.16,1671
17/08/2015,36.8253,131881.0045,26.5,6,0.72,0.16,1668.5
18/08/2015,36.5026,131917.5071,26.25,6,0.72,0.16,1668.5
19/08/2015,36.0886,131953.5957,25.75,6,0.71,0.17,1668.5
20/08/2015,36.4512,131990.0469,26,5.75,0.71,0.16,1667.5
21/08/2015,36.1818,132026.2287,26,5.75,0.72,0.16,1668.5
22/08/2015,36.359,132062.5877,25.75,5.75,0.71,0.16,1668
23/08/2015,36.6783,132099.266,26,6,0.71,0.16,1666.5
24/08/2015,36.7634,132136.0294,26.5,6,0.72,0.16,1666
25/08/2015,36.5567,132172.5861,26,6,0.71,0.16,1665.5
26/08/2015,36.4895,132209.0756,25.75,6,0.71,0.16,1666
27/08/2015,36.5389,132245.6145,26,5.75,0.71,0.16,1665.5
28/08/2015,36.3926,132282.0071,25.75,5.75,0.71,0.16,1668
29/08/2015,36.7393,132318.7464,26.5,5.75,0.72,0.16,1666.5
30/08/2015,36.8769,132355.6233,26.75,6,0.73,0.16,1664.5
31/08/2015,35.952,132391.5753,25.5,6,0.71,0.17,1684.5
1/9/2015,35.8737,132427.449,25.5,5.75,0.71,0.16,1683.5
2/9/2015,36.171,132463.62,26.25,5.75,0.73,0.16,1678
3/9/2015,36.0421,132499.6621,26.26,5.75,0.73,0.16,1679
4/9/2015,35.9052,132535.5673,24.75,6,0.69,0.17,1683.5
5/9/2015,35.6832,132571.2505,24.5,6,0.69,0.17,1687
6/9/2015,35.7772,132607.0277,24.5,6,0.68,0.17,1691
7/9/2015,35.6818,132642.7095,24.5,6,0.69,0.17,1692
8/9/2015,35.8295,132678.539,24.75,6,0.69,0.17,1690.5
9/9/2015,35.903,132714.442,24.5,6,0.68,0.17,1690
10/9/2015,35.7361,132750.1781,24.5,6,0.69,0.17,1690
11/9/2015,35.5532,132785.7313,23.5,6,0.66,0.17,1691
12/9/2015,35.7644,132821.4957,22,6,0.62,0.17,1685.5
13/09/2015,35.9848,132857.4805,23,6,0.64,0.17,1681.5
14/09/2015,35.4462,132892.9267,22.75,6,0.64,0.17,1686.5
15/09/2015,35.8742,132928.8009,22.75,6,0.63,0.17,1681
16/09/2015,35.9922,132964.7931,22.75,6,0.63,0.17,1678
17/09/2015,36.0459,133000.839,22.75,6,0.63,0.17,1673
18/09/2015,35.7411,133036.5801,22,6,0.62,0.17,1670
19/09/2015,35.7821,133072.3622,22.5,6,0.63,0.17,1672
20/09/2015,35.4545,133107.8167,22,6,0.62,0.17,1672
21/09/2015,35.6221,133143.4388,22.5,6,0.63,0.17,1670
22/09/2015,35.5373,133178.9761,22.5,5.75,0.63,0.16,1671
23/09/2015,35.7377,133214.7138,23,5.75,0.64,0.16,1667
24/09/2015,35.6719,133250.3857,22.5,5.75,0.63,0.16,1668
25/09/2015,35.1021,133285.4878,22,5.75,0.63,0.16,1673.5
26/09/2015,35.5913,133321.0791,22.25,5.75,0.63,0.16,1669.5
27/09/2015,34.9564,133356.0355,21.25,5.5,0.61,0.16,1679
28/09/2015,35.6055,133391.641,22,6,0.62,0.17,1671.5
29/09/2015,35.4703,133427.1113,21.5,5.75,0.61,0.16,1673.5
30/09/2015,36.0979,133463.2092,22.25,6,0.62,0.17,1669.5
1/10/2015,36.1692,133499.3784,25,6,0.69,0.17,1662.5
2/10/2015,36.1155,133535.4939,22,6,0.61,0.17,1663.5
3/10/2015,36.2401,133571.734,22.25,6,0.61,0.17,1662.5
4/10/2015,36.3072,133608.0412,22.5,6,0.62,0.17,1661.5
5/10/2015,36.2801,133644.3213,24,6,0.66,0.17,1663
6/10/2015,36.2971,133680.6184,23.5,6,0.65,0.17,1663
7/10/2015,36.5973,133717.2157,24,6,0.66,0.16,1661.5
8/10/2015,36.2088,133753.4245,23,6,0.64,0.17,1659
9/10/2015,36.0258,133789.4503,23,6,0.64,0.17,1659.5
10/10/2015,36.0249,133825.4752,24,6,0.67,0.17,1660.5
11/10/2015,36.218,133861.6932,24.5,5.5,0.68,0.15,1658
12/10/2015,36.2661,133897.9593,25,5.5,0.69,0.15,1649
13/10/2015,36.1434,133934.1027,25,5.5,0.69,0.15,1651
14/10/2015,36.0582,133970.1609,25,5.5,0.69,0.15,1654.5
15/10/2015,36.0603,134006.2212,26,6,0.72,0.17,1654.5
16/10/2015,35.812,134042.0332,24,5.75,0.67,0.16,1657
17/10/2015,35.8629,134077.8961,24.25,5.75,0.68,0.16,1656
18/10/2015,36.1495,134114.0456,24.75,6,0.68,0.17,1652.5
19/10/2015,36.298,134150.3436,25,6,0.69,0.17,1651.5
20/10/2015,36.1632,134186.5068,25,5.75,0.69,0.16,1653
21/10/2015,36.3119,134222.8187,25.25,5.75,0.7,0.16,1651.5
22/10/2015,36.1274,134258.9461,25,5.75,0.69,0.16,1653.5
23/10/2015,35.6387,134294.5848,24.5,5.5,0.69,0.15,1657.5
24/10/2015,35.8973,134330.4821,24,5.5,0.67,0.15,1646.5
25/10/2015,36.1707,134366.6528,25,5.75,0.69,0.16,1638.5
26/10/2015,35.7752,134402.428,24.25,5.75,0.68,0.16,1637
27/10/2015,36.0113,134438.4393,24.5,5.75,0.68,0.16,1636
28/10/2015,35.1988,134473.6381,24.25,5.5,0.69,0.16,1638.5
29/10/2015,35.2725,134508.9106,25,5.5,0.71,0.16,1630
30/10/2015,35.3243,134544.2349,25.25,5.5,0.71,0.16,1630
31/10/2015,35.4124,134579.6473,25,5.5,0.71,0.16,1628.5
1/11/2015,35.601,134615.2483,25.25,5.5,0.71,0.15,1628
2/11/2015,35.7927,134651.041,26.5,5.5,0.74,0.15,1627
3/11/2015,35.9274,134686.9684,24.75,5.5,0.69,0.15,1625.5
4/11/2015,36.152,134723.1204,25,5.5,0.69,0.15,1624
5/11/2015,36.0652,134759.1856,24.75,5.5,0.69,0.15,1623
6/11/2015,36.009,134795.1946,24,5.5,0.67,0.15,1622
7/11/2015,35.986,134831.1806,25.5,5.5,0.71,0.15,1621
8/11/2015,36.46,134867.6406,26,6,0.71,0.16,1616
9/11/2015,36.164,134903.8046,27,5.5,0.75,0.15,1619
10/11/2015,36.1333,134939.9379,26.5,5.5,0.73,0.15,1619.5
11/11/2015,35.9782,134975.9161,26,5.5,0.72,0.15,1619.5
12/11/2015,35.9441,135011.8602,26,5.5,0.72,0.15,1620
13/11/2015,35.9141,135047.7743,26,5.5,0.72,0.15,1620.5
14/11/2015,35.8582,135083.6325,25.5,5.5,0.71,0.15,1620
15/11/2015,36.078,135119.7105,25.75,5.5,0.71,0.15,1619
16/11/2015,35.9138,135155.6243,26,5.5,0.72,0.15,1621
17/11/2015,36.0393,135191.6636,26,5.75,0.72,0.16,1620
18/11/2015,36.0821,135227.7457,26.5,6,0.73,0.17,1619.5
19/11/2015,35.9762,135263.7219,26,5.75,0.72,0.16,1620.5
20/11/2015,35.8128,135299.5347,26,5.75,0.73,0.16,1624
21/11/2015,35.7295,135335.2642,25.75,5.75,0.72,0.16,1626.5
22/11/2015,35.7854,135371.0496,25.75,5.75,0.72,0.16,1624
23/11/2015,35.7608,135406.8104,25.25,5.75,0.71,0.16,1624
24/11/2015,35.7504,135442.5608,24.5,5.75,0.69,0.16,1622.5
25/11/2015,35.8051,135478.3659,25,5.75,0.7,0.16,1620.5
26/11/2015,35.9101,135514.276,25,6,0.7,0.17,1621.5
27/11/2015,35.655,135549.931,24.75,6,0.69,0.17,1621.5
28/11/2015,35.8303,135585.7613,25.5,5.5,0.71,0.15,1616.5
29/11/2015,36.0457,135621.807,26,5.5,0.72,0.15,1615
30/11/2015,36.0329,135657.8399,25.25,5.5,0.7,0.15,1611.5
1/12/2015,36.309,135694.1489,26.5,6,0.73,0.17,1608.5
2/12/2015,35.6627,135729.8116,24.5,5.5,0.69,0.15,1615.5
3/12/2015,35.5356,135765.3472,25.5,5.5,0.72,0.15,1617.5
4/12/2015,35.3698,135800.717,25,5.5,0.71,0.16,1622.5
5/12/2015,34.6336,135835.3506,24,5.5,0.69,0.16,1625
6/12/2015,36.0628,135871.4134,25.5,6,0.71,0.17,1609.5
7/12/2015,36.1862,135907.5996,26,6,0.72,0.17,1608.5
8/12/2015,35.9764,135943.576,25.5,5.5,0.71,0.15,1610
9/12/2015,35.8128,135979.3888,25.25,5.5,0.71,0.15,1610.5
10/12/2015,35.6211,136015.0099,25,5.5,0.7,0.15,1611.5
11/12/2015,35.2412,136050.2511,25,5.5,0.71,0.16,1613
12/12/2015,35.6158,136085.8669,25,5.25,0.7,0.15,1612
13/12/2015,35.6668,136121.5337,25.5,5,0.71,0.14,1615.5
14/12/2015,35.507,136157.0407,25.5,6,0.72,0.17,1615.5
15/12/2015,35.6099,136192.6506,25.5,6.5,0.72,0.18,1614.5
16/12/2015,35.2946,136227.9452,25.25,5.5,0.72,0.16,1627.5
17/12/2015,34.9531,136262.8983,24.75,5.5,0.71,0.16,1633.5
18/12/2015,34.8029,136297.7012,24.75,6,0.71,0.17,1633.5
19/12/2015,34.9669,136332.6681,25,5.5,0.71,0.16,1636
20/12/2015,34.7893,136367.4574,25,5.5,0.72,0.16,1635.5
21/12/2015,35.1075,136402.5649,25,5.5,0.71,0.16,1632
22/12/2015,35.2013,136437.7662,25,6.5,0.71,0.18,1635
23/12/2015,35.6841,136473.4503,25.25,6.5,0.71,0.18,1629
24/12/2015,35.912,136509.3623,25.5,6,0.71,0.17,1628
25/12/2015,35.8369,136545.1992,25.5,6,0.71,0.17,1628
26/12/2015,35.4616,136580.6608,24.5,6,0.69,0.17,1629.5
27/12/2015,35.5759,136616.2367,24.5,6,0.69,0.17,1630
28/12/2015,35.2374,136651.4741,25,6,0.71,0.17,1631.5
29/12/2015,35.9023,136687.3764,25.5,6,0.71,0.17,1625.5
30/12/2015,35.944,136723.3204,25.5,6,0.71,0.17,1624.5
31/12/2015,36.0102,136759.3306,26,6,0.72,0.17,1624
1/1/2016,35.9315,136795.2621,25.75,5.75,0.72,0.16,1625
2/1/2016,35.8264,136831.0885,24.5,5.75,0.68,0.16,1626
3/1/2016,35.9492,136867.0377,26,5.75,0.72,0.16,1624.5
4/1/2016,35.869,136902.9067,26.5,5.75,0.74,0.16,1625.5
5/1/2016,35.924,136938.8307,27,6,0.75,0.17,1625.5
6/1/2016,35.8813,136974.712,27,6,0.75,0.17,1626
7/1/2016,35.9913,137010.7033,27.5,5.75,0.76,0.16,1625
8/1/2016,36.1458,137046.8491,27.5,6,0.76,0.17,1624
9/1/2016,35.8875,137082.7366,27.25,5.75,0.76,0.16,1625.5
10/1/2016,35.4701,137118.2067,27.25,6.75,0.77,0.19,1626.5
11/1/2016,36.0955,137154.3022,27.25,6.75,0.75,0.19,1633
12/1/2016,35.8043,137190.1065,27.5,6.5,0.77,0.18,1633.5
13/01/2016,36.1184,137226.2249,27.25,6,0.75,0.17,1632
14/01/2016,36.0685,137262.2934,27.25,6,0.76,0.17,1633.5
15/01/2016,36.1234,137298.4168,27.25,6.5,0.75,0.18,1636
