Date,Cum. flow,Condensate,Water,CGR,WGR,Avg. Pressure,Total flow
28/03/2008,48617.373,5.5,1.8,0.306606535,0.100343957,1972,17.9383
29/03/2008,48635.3828,5.6,1.65,0.310941821,0.091616786,1970,18.0098
30/03/2008,48653.8914,6,2,0.324173627,0.108057876,1949,18.5086
31/03/2008,48672.2547,5.8,1.4,0.315847369,0.07623902,1953,18.3633
1/4/2008,48690.6104,5.9,1.5,0.321426042,0.081718485,1961,18.3557
2/4/2008,48709.0655,5.6,1.6,0.303439158,0.086696902,1959,18.4551
3/4/2008,48727.5013,5.7,1.7,0.30918105,0.092211892,1961,18.4358
4/4/2008,48746.048,5.9,1.8,0.318115891,0.097052306,1965,18.5467
5/4/2008,48764.7101,5.8,1.7,0.310790318,0.091093714,1968,18.6621
6/4/2008,48783.5382,5.7,1.7,0.302738991,0.090290576,1966,18.8281
7/4/2008,48802.461,5.7,1.8,0.30122392,0.095123343,1967,18.9228
8/4/2008,48821.1747,5.9,1.7,0.315277043,0.090842538,1968,18.7137
9/4/2008,48839.79,5.6,1.8,0.300827814,0.096694654,1967,18.6153
10/4/2008,48858.6397,5.8,1.7,0.307697205,0.090187112,1968,18.8497
11/4/2008,48877.6299,5.9,1.8,0.310686565,0.094785732,1969,18.9902
12/4/2008,48896.307,5.8,1.8,0.310540716,0.096374705,1968,18.6771
13/04/2008,48914.9806,5.5,1.85,0.294533459,0.099070345,1968,18.6736
14/04/2008,48933.3998,5.6,1.8,0.304030577,0.097724114,1970,18.4192
15/04/2008,48951.5854,5.6,1.9,0.307935949,0.104478269,1976,18.1856
16/04/2008,48970.6561,6.1,2.1,0.319862407,0.110116566,1964,19.0707
17/04/2008,48989.3262,6.3,1.9,0.337437936,0.101766996,1969,18.6701
18/04/2008,49007.9016,6.4,2.1,0.344541706,0.113052747,1966,18.5754
19/04/2008,49026.385,6.45,1.8,0.348961771,0.09738468,1964,18.4834
20/04/2008,49045.21,6.1,2.4,0.324037185,0.12749004,1957,18.825
21/04/2008,49063.9526,6.5,2.1,0.346803538,0.11204422,1959,18.7426
22/04/2008,49082.508,6.4,1.5,0.344913071,0.080839001,1961,18.5554
23/04/2008,49101.2536,6.6,1.8,0.352082622,0.096022533,1954,18.7456
24/04/2008,49120.1498,6.8,1.9,0.359860713,0.100549317,1955,18.8962
25/04/2008,49138.9623,6.5,1.85,0.34551495,0.09833887,1958,18.8125
26/04/2008,49157.8696,6.8,1.7,0.359649448,0.089912362,1960,18.9073
27/04/2008,49176.8381,6.2,1.6,0.326857685,0.08435037,1953,18.9685
28/04/2008,49195.6274,6,1.5,0.319330683,0.079832671,1958,18.7893
29/04/2008,49214.4621,6.1,1.7,0.323870303,0.090258937,1956,18.8347
30/04/2008,49233.2545,6.25,1.4,0.332581256,0.074498201,1958,18.7924
1/5/2008,49252.1589,6.2,1.6,0.327965976,0.084636381,1952,18.9044
2/5/2008,49270.9624,6.05,1.5,0.321748611,0.079772383,1955,18.8035
3/5/2008,49289.6815,5.8,1.5,0.309843956,0.080132058,1955,18.7191
4/5/2008,49308.3826,5.95,1.45,0.318163103,0.077535546,1956,18.7011
5/5/2008,49327.1472,6,1.5,0.319751021,0.079937755,1955,18.7646
6/5/2008,49345.8088,5.9,1.4,0.316157243,0.075020363,1957,18.6616
7/5/2008,49364.4849,6,1.45,0.321266217,0.077639336,1956,18.6761
8/5/2008,49383.0986,5.85,1.4,0.31428464,0.075213418,1955,18.6137
9/5/2008,49401.6523,6,1.45,0.323385632,0.078151528,1955,18.5537
10/5/2008,49420.4987,6.2,1.5,0.328975295,0.079590797,1955,18.8464
11/5/2008,49439.1097,5.9,1.4,0.317016818,0.07522433,1957,18.611
12/5/2008,49457.9416,6.1,1.45,0.323918458,0.07699701,1957,18.8319
13/05/2008,49476.5648,5.9,1.35,0.316809141,0.072490227,1958,18.6232
14/05/2008,49495.0408,5.75,1.3,0.311214549,0.07036155,1958,18.476
15/05/2008,49513.7727,6,1.4,0.320309205,0.074738815,1957,18.7319
16/05/2008,49532.3123,5.8,1.45,0.312843859,0.078210965,1957,18.5396
17/05/2008,49550.9979,5.8,1.3,0.310399452,0.069572291,1958,18.6856
18/05/2008,49569.7706,6,1.5,0.319613055,0.079903264,1956,18.7727
19/05/2008,49588.3572,5.8,1.25,0.312052769,0.067252752,1959,18.5866
20/05/2008,49607.0298,5.7,1.4,0.305260114,0.074976168,1957,18.6726
21/05/2008,49625.53,5.5,1.2,0.297294083,0.064864164,1961,18.5002
22/05/2008,49643.8357,5.25,1.1,0.286795916,0.060090573,1964,18.3057
23/05/2008,49662.0309,5.1,1,0.280293704,0.05495955,1970,18.1952
24/05/2008,49680.1753,5,1.45,0.275567117,0.079914464,1971,18.1444
25/05/2008,49698.348,5,1.3,0.275137982,0.071535875,1967,18.1727
26/05/2008,49717.1063,5.3,1.5,0.282541595,0.079964602,1968,18.7583
27/05/2008,49735.8992,5.1,1.3,0.271379085,0.069175061,1966,18.7929
28/05/2008,49754.6054,5,1.1,0.267291059,0.058804033,1965,18.7062
29/05/2008,49773.2871,5,1.1,0.267641596,0.058881151,1962,18.6817
30/05/2008,49791.8128,5.05,1,0.272594288,0.053979067,1965,18.5257
31/05/2008,49810.2522,5,1.05,0.271158498,0.056943284,1967,18.4394
1/6/2008,49828.8181,5.1,1.1,0.27469716,0.059248407,1968,18.5659
2/6/2008,49847.5425,5.2,1.15,0.277712503,0.061417188,1968,18.7244
3/6/2008,49866.1264,5.15,1.1,0.277121594,0.05919102,1967,18.5839
4/6/2008,49884.7496,5.2,1.15,0.279221616,0.061750934,1967,18.6232
5/6/2008,49903.33,5.1,1.1,0.274482788,0.05920217,1967,18.5804
6/6/2008,49922.4903,5.5,1.3,0.287051873,0.067848624,1950,19.1603
7/6/2008,49941.0975,5.1,1.1,0.27408745,0.059116901,1960,18.6072
8/6/2008,49960.0994,5.25,1.15,0.276288161,0.060520264,1960,19.0019
9/6/2008,49979.5379,5.3,1.2,0.272654783,0.061733158,1955,19.4385
10/6/2008,49998.8932,5.4,1.3,0.278993351,0.067165066,1956,19.3553
11/6/2008,50018.1858,5.55,1.3,0.287675067,0.067383349,1957,19.2926
12/6/2008,50037.5879,5.5,1.25,0.283474469,0.064426016,1951,19.4021
13/06/2008,50057.0672,5.6,1.1,0.287484663,0.056470202,1947,19.4793
14/06/2008,50075.9189,5.2,1,0.275837192,0.053045614,1964,18.8517
15/06/2008,50094.2476,5,0.9,0.272796216,0.049103319,1969,18.3287
16/06/2008,50112.5558,5.55,1,0.303142854,0.054620334,1968,18.3082
17/06/2008,50131.0289,5.25,1.4,0.284197022,0.075785872,1964,18.4731
18/06/2008,50149.2214,5.1,1.1,0.280335303,0.060464477,1968,18.1925
19/06/2008,50167.4759,5.15,1.1,0.282122216,0.060259114,1968,18.2545
20/06/2008,50185.6879,5.1,1.15,0.280035142,0.063145179,1968,18.212
21/06/2008,50203.913,5.2,1.1,0.285320794,0.060356322,1968,18.2251
22/06/2008,50222.1486,5.15,1.15,0.282414618,0.063063458,1966,18.2356
23/06/2008,50240.3175,5,1.1,0.275195526,0.060543016,1966,18.1689
24/06/2008,50258.4967,5.1,1.15,0.280540398,0.063259109,1970,18.1792
25/06/2008,50276.7321,5,1,0.274191956,0.054838391,1966,18.2354
26/06/2008,50295.1828,5.3,0.9,0.287251974,0.048778637,1960,18.4507
27/06/2008,50313.8618,5.5,1,0.294448311,0.053536057,1958,18.679
28/06/2008,50332.4202,5.2,0.9,0.280196569,0.04849556,1904,18.5584
29/06/2008,50351.8021,5.6,1.25,0.288929362,0.064493161,1947,19.3819
30/06/2008,50371.5837,5.7,1.55,0.28814656,0.078355644,1937,19.7816
1/7/2008,50390.8534,5.65,1.6,0.293206433,0.08303191,1949,19.2697
2/7/2008,50410.1917,5.8,1.55,0.299922951,0.080151823,1942,19.3383
3/7/2008,50429.83,5.95,1.65,0.302979382,0.084019493,1940,19.6383
4/7/2008,50449.7368,6,1.75,0.301404545,0.087909659,1938,19.9068
5/7/2008,50469.2909,5.9,1.6,0.301727004,0.081824272,1938,19.5541
6/7/2008,50488.5722,6.3,1.5,0.326741454,0.077795584,1938,19.2813
7/7/2008,50508.1814,5.8,1.2,0.295779532,0.061195765,1940,19.6092
8/7/2008,50527.616,6.5,1.25,0.334455044,0.064318278,1940,19.4346
9/7/2008,50547.1688,5.55,1.5,0.283846815,0.076715355,1942,19.5528
10/7/2008,50566.2282,5.8,1.55,0.304311783,0.081324701,1947,19.0594
11/7/2008,50585.5982,5.95,1.5,0.307176045,0.077439339,1939,19.37
12/7/2008,50605.5339,6.3,1.45,0.316015991,0.072733839,1929,19.9357
13/07/2008,50624.7893,6.25,1.55,0.324584272,0.0804969,1941,19.2554
14/07/2008,50644.5233,6,1.6,0.304043782,0.081078342,1933,19.734
15/07/2008,50664.8702,6.6,1.8,0.324373738,0.088465565,1917,20.3469
16/07/2008,50684.5476,6.2,1.4,0.315082277,0.071147611,1936,19.6774
17/07/2008,50704.2346,5.8,1.5,0.294610657,0.076192411,1940,19.687
18/07/2008,50724.062,6,1.6,0.302611538,0.08069641,1938,19.8274
19/07/2008,50743.8343,5.85,1.45,0.295868462,0.073334918,1938,19.7723
20/07/2008,50763.3204,6,1.5,0.307911794,0.076977948,1950,19.4861
21/07/2008,50783.0624,6.1,1.45,0.308985918,0.073447472,1975,19.742
22/07/2008,50802.9538,6.3,1.5,0.316719788,0.075409473,1977,19.8914
23/07/2008,50822.6508,6.6,1.4,0.335076408,0.071076814,1971,19.697
24/07/2008,50842.7163,6.8,1.55,0.338890135,0.077247016,1971,20.0655
25/07/2008,50862.1055,6.3,1.45,0.324923153,0.0747839,1980,19.3892
26/07/2008,50881.7025,6.9,1.6,0.352094708,0.08164515,1985,19.597
27/07/2008,50901.2603,6.8,1.5,0.347687368,0.076695743,1981,19.5578
28/07/2008,50921.0181,6,1.4,0.303677535,0.070858091,1970,19.7578
29/07/2008,50940.6511,6.1,1.45,0.31070137,0.073855244,1985,19.633
30/07/2008,50960.1209,5.8,1.5,0.297897256,0.077042394,1976,19.4698
31/07/2008,50979.7017,6.3,1.55,0.321743749,0.079159176,1971,19.5808
1/8/2008,50999.3975,6,1.5,0.304633475,0.076158369,1965,19.6958
2/8/2008,51018.7465,5.8,1.55,0.299757093,0.080107499,1967,19.349
3/8/2008,51037.9104,6,1.6,0.313088672,0.083490313,1978,19.1639
4/8/2008,51057.1292,5.65,1.45,0.293982975,0.075446958,1972,19.2188
5/8/2008,51076.1775,5.5,1.4,0.288739678,0.073497372,1981,19.0483
6/8/2008,51095.5909,5.6,1.5,0.288460548,0.077266218,1974,19.4134
7/8/2008,51115.1589,5.6,1.55,0.286181521,0.079210957,1977,19.568
8/8/2008,51134.4318,5.5,1.45,0.285374801,0.075235175,1985,19.2729
9/8/2008,51153.6298,5.6,1.5,0.291697052,0.078133139,1980,19.198
10/8/2008,51172.812,5.7,1.55,0.297150483,0.080804079,1990,19.1822
11/8/2008,51192.0353,5.7,1.6,0.296515166,0.083232327,1983,19.2233
12/8/2008,51211.7349,5.8,1.55,0.294422222,0.078681801,1970,19.6996
13/08/2008,51231.2407,5.7,1.6,0.292220775,0.082026884,1968,19.5058
14/08/2008,51250.7817,5.6,1.5,0.286576941,0.076761681,1967,19.541
15/08/2008,51269.6713,5.5,1.5,0.291165509,0.079408775,1976,18.8896
16/08/2008,51288.7133,5.6,1.6,0.294086756,0.084024787,1973,19.042
17/08/2008,51307.6044,5.5,1.6,0.29114239,0.084695968,1975,18.8911
18/08/2008,51326.9704,5.65,1.4,0.291748425,0.072291645,1968,19.366
19/08/2008,51345.6684,5.55,1.45,0.29682319,0.077548401,1974,18.698
20/08/2008,51364.6882,5.7,1.5,0.299687694,0.078865183,1973,19.0198
21/08/2008,51383.9523,5.75,1.5,0.29848267,0.077865044,1976,19.2641
22/08/2008,51403.2594,5,1.4,0.258972088,0.072512185,1976,19.3071
23/08/2008,51422.6259,5.1,1.45,0.263341337,0.074871557,1974,19.3665
24/08/2008,51442.0089,5.15,1.5,0.265696745,0.077387401,1981,19.383
25/08/2008,51461.2893,5,1.4,0.259330719,0.072612601,1984,19.2804
26/08/2008,51480.5581,5.1,1.45,0.264676576,0.075251183,1987,19.2688
27/08/2008,51499.9323,5.2,1.5,0.268398179,0.077422552,1983,19.3742
28/08/2008,51519.3695,5.2,1.55,0.267528245,0.079743996,1985,19.4372
29/08/2008,51538.7455,5.15,1.5,0.265792733,0.077415359,1986,19.376
30/08/2008,51558.2198,5.2,1.55,0.267018583,0.079592078,1978,19.4743
31/08/2008,51577.8509,5.5,1.4,0.280167693,0.071315413,1974,19.6311
1/9/2008,51597.1606,5.3,1.45,0.274473451,0.075091793,1976,19.3097
2/9/2008,51616.5402,5.4,1.3,0.278643522,0.067080848,1974,19.3796
3/9/2008,51635.9039,5.2,1.5,0.268543718,0.077464534,1972,19.3637
4/9/2008,51654.7014,5.1,1.4,0.271312675,0.074477989,1971,18.7975
5/9/2008,51674.1179,5.3,1.45,0.272963716,0.074678753,1970,19.4165
6/9/2008,51693.5741,5.4,1.4,0.277546489,0.071956497,1969,19.4562
7/9/2008,51713.1451,5.3,1.35,0.27080885,0.068979613,1968,19.571
8/9/2008,51732.5013,5,1.25,0.258315165,0.064578791,1971,19.3562
9/9/2008,51752.0969,5.5,1.3,0.280675254,0.066341424,1968,19.5956
10/9/2008,51771.8138,5.4,1.4,0.273876725,0.071005077,1967,19.7169
11/9/2008,51791.2248,5.1,1.2,0.262737623,0.061820617,1968,19.411
12/9/2008,51810.8073,5.2,1.25,0.265543215,0.063832504,1968,19.5825
13/09/2008,51830.5468,5.3,1.25,0.268497176,0.063324806,1966,19.7395
14/09/2008,51850.136,5.2,1.15,0.265452392,0.058705817,1973,19.5892
15/09/2008,51869.5369,5.15,1.1,0.265451603,0.056698401,1980,19.4009
16/09/2008,51889.0471,5.4,1.2,0.276778301,0.061506289,1970,19.5102
17/09/2008,51907.6191,5,1.1,0.269222485,0.059228947,1987,18.572
18/09/2008,51926.55,5.5,1.2,0.290530297,0.063388428,1983,18.9309
19/09/2008,51945.6228,5.55,1.4,0.290990311,0.073402961,1979,19.0728
20/09/2008,51964.842,5.7,1.2,0.296578422,0.062437562,1977,19.2192
21/09/2008,51983.8137,5.5,1.2,0.289905491,0.063252107,1980,18.9717
22/09/2008,52002.1691,5,0.9,0.272399403,0.049031893,1993,18.3554
23/09/2008,52020.472,5.1,0.9,0.278644368,0.049172535,1993,18.3029
24/09/2008,52038.8347,5.5,1,0.299520223,0.054458222,1992,18.3627
25/09/2008,52057.3357,5.6,1.1,0.302686341,0.059456246,1991,18.501
26/09/2008,52075.976,5.65,1.2,0.30310671,0.064376646,1992,18.6403
27/09/2008,52094.6231,5.5,1.15,0.29495203,0.061671788,1994,18.6471
28/09/2008,52113.3092,5.55,1.2,0.297012218,0.064218858,1997,18.6861
29/09/2008,52132.1753,5.6,1.25,0.296828703,0.066256407,2011,18.8661
30/09/2008,52150.8387,5.3,1.1,0.283978268,0.058938886,2015,18.6634
1/10/2008,52169.4221,5.2,1.05,0.279819624,0.056502039,2018,18.5834
2/10/2008,52188.2058,5.2,1.11,0.276835767,0.059093789,1987,18.7837
3/10/2008,52206.7263,5.15,1.05,0.278070246,0.056693934,1996,18.5205
4/10/2008,52225.3336,5.6,1,0.300957151,0.053742348,1993,18.6073
5/10/2008,52244.4376,6,1.55,0.314070352,0.081134841,1973,19.104
6/10/2008,52263.8741,6.1,1.3,0.313842513,0.06688447,1968,19.4365
7/10/2008,52282.8101,5.4,1.45,0.285171103,0.076573722,1983,18.936
8/10/2008,52301.7886,5.45,1.35,0.287167057,0.071133124,1974,18.9785
9/10/2008,52320.5009,5.3,1.25,0.28323616,0.066800981,1975,18.7123
10/10/2008,52336.7866,35.5,7.5,2.179826474,0.46052672,2595,16.2857
11/10/2008,52352.2628,72,5.5,4.652304829,0.355384397,2561,15.4762
12/10/2008,52383.0797,75,7.5,2.433729545,0.243372954,2471,30.8169
13/10/2008,52415.1817,60,7,1.869042427,0.21805495,2476.5,32.102
14/10/2008,52449.2274,84,9.5,2.467271932,0.279036707,2475.5,34.0457
15/10/2008,52482.5503,79,9,2.370742042,0.270084536,2462.5,33.3229
16/10/2008,52519.1365,83,14.5,2.268614942,0.396324297,2451,36.5862
17/10/2008,52553.7049,93,15,2.690318325,0.433922311,2458.5,34.5684
18/10/2008,52588.7764,98,16.5,2.794291661,0.470467474,2467.5,35.0715
19/10/2008,52619.2633,71,8.25,2.328869121,0.270608032,2484,30.4869
20/10/2008,52649.8158,84.5,9.25,2.765731119,0.302757548,2482.5,30.5525
21/10/2008,52683.144,76.5,11,2.295353484,0.330050828,2465.5,33.3282
22/10/2008,52716.4298,74,9.25,2.223170241,0.27789628,2472,33.2858
23/10/2008,52749.2364,75,8,2.286125353,0.243853371,2487,32.8066
24/10/2008,52782.0053,82,9.75,2.502372677,0.297538215,2444.5,32.7689
25/10/2008,52814.8566,85.5,9.25,2.60263673,0.28157181,2440.5,32.8513
26/10/2008,52847.1606,82,14.5,2.538385339,0.448860822,2440.5,32.304
27/10/2008,52881.2813,86,15,2.520464117,0.439615834,2441,34.1207
28/10/2008,52914.895,80,14.5,2.379981972,0.431371732,2438.5,33.6137
29/10/2008,52949.1967,84,13.5,2.44885822,0.3935665,2422.5,34.3017
30/10/2008,52983.3117,85.5,12.5,2.506228932,0.366407739,2425.5,34.115
31/10/2008,53017.3635,95,16,2.789867202,0.469872371,2455,34.0518
1/11/2008,53050.56,92.5,12,2.786438329,0.361483891,2468.5,33.1965
2/11/2008,53083.795,98.5,10.75,2.963743042,0.32345419,2467.5,33.235
3/11/2008,53116.8542,101,11,3.055125351,0.332736424,2472,33.0592
4/11/2008,53149.8519,103.5,12,3.136582247,0.36366171,2473.5,32.9977
5/11/2008,53181.9566,100.75,10.25,3.138169801,0.319267895,2477.5,32.1047
6/11/2008,53214.5207,102.25,10.5,3.139960877,0.32244097,2482.5,32.5641
7/11/2008,53246.8383,97.75,10.2,3.024667673,0.315617496,2487.5,32.3176
8/11/2008,53279.4753,100.5,11,3.079327144,0.337040782,2472.5,32.637
9/11/2008,53312.2517,97,10.2,2.959446431,0.311199522,2473.5,32.7764
10/11/2008,53344.5,98,9.75,3.038919881,0.302341519,2472.5,32.2483
11/11/2008,53377.0147,98.5,10.6,3.02939901,0.326006391,2478,32.5147
12/11/2008,53410.1474,104.25,11.25,3.146438413,0.339543714,2466.5,33.1327
13/11/2008,53443.0464,103.2,10.75,3.136873461,0.326757652,2470,32.899
14/11/2008,53476.538,104,11,3.105256243,0.328440564,2469.5,33.4916
15/11/2008,53509.914,102,10,3.056088207,0.299616491,2470,33.376
16/11/2008,53543.2653,104.5,11,3.133311145,0.329822226,2470,33.3513
17/11/2008,53576.5634,96,11.5,2.883047381,0.345365051,2467.5,33.2981
18/11/2008,53610.0574,95,11,2.836328895,0.32841703,2459.5,33.494
19/11/2008,53643.7931,97,11.25,2.875292346,0.333474628,2448.5,33.7357
20/11/2008,53677.3949,104,12,3.095072288,0.357123726,2432.5,33.6018
21/11/2008,53711.0448,105,11.75,3.120365885,0.349183801,2427.5,33.6499
22/11/2008,53744.6408,105,12,3.125372068,0.357185379,2422.5,33.596
23/11/2008,53778.1406,98.5,12,2.940316062,0.358211094,2425,33.4998
24/11/2008,53812.0479,97.5,11.75,2.87548699,0.346533047,2427.5,33.9073
25/11/2008,53846.0433,102,12,3.000405937,0.352988934,2422.5,33.9954
26/11/2008,53880.1591,96.5,11.25,2.82860141,0.329759232,2432.5,34.1158
27/11/2008,53913.5788,98,11.75,2.932402146,0.351589033,2435,33.4197
28/11/2008,53947.0024,101,11.5,3.02181692,0.344068263,2435,33.4236
29/11/2008,53980.478,100,11.25,2.987250415,0.336065672,2437.5,33.4756
30/11/2008,54013.8414,97.2,10.75,2.913372138,0.322209367,2420,33.3634
1/12/2008,54047.4317,100.25,12,2.984492547,0.357245991,2395,33.5903
2/12/2008,54080.547,95.5,10.1,2.88386335,0.304994972,2411.5,33.1153
3/12/2008,54113.6441,95,9.75,2.870342115,0.294587743,2397.5,33.0971
4/12/2008,54146.5707,92.5,10.5,2.80927882,0.318891109,2393.5,32.9266
5/12/2008,54179.8796,90.5,11.5,2.716991555,0.345253071,2391.5,33.3089
6/12/2008,54213.1116,90,10,2.708233028,0.300914781,2392.5,33.232
7/12/2008,54245.9407,90,10,2.74147022,0.304607802,2392,32.8291
8/12/2008,54278.712,86.5,9.2,2.639504689,0.280733447,2392.5,32.7713
9/12/2008,54302.2713,65.5,7,2.780218428,0.29712258,2525,23.5593
10/12/2008,54326.8757,66.5,7,2.70276861,0.284501959,2509.5,24.6044
11/12/2008,54353.1781,64,6,2.433238032,0.228116065,2468,26.3024
12/12/2008,54379.5865,64.5,6,2.442404689,0.227200436,2463,26.4084
13/12/2008,54407.0258,65.5,6,2.387087134,0.21866447,2451,27.4393
14/12/2008,54438.078,110.5,12,3.558524034,0.386446049,2427.5,31.0522
15/12/2008,54469.9349,108,11.5,3.390160373,0.360989299,2427.5,31.8569
16/12/2008,54501.2959,109,12.5,3.475654475,0.398584229,2430,31.361
17/12/2008,54532.5801,108,11,3.452221888,0.351615192,2423,31.2842
18/12/2008,54564.4368,104,10.5,3.264619374,0.329600994,2422.5,31.8567
19/12/2008,54596.1971,102.5,10.5,3.22729949,0.330601411,2420,31.7603
20/12/2008,54628.1807,95,10,2.970272265,0.312660238,2420,31.9836
21/12/2008,54660.3855,95.5,9.5,2.965396463,0.294987083,2415,32.2048
22/12/2008,54691.9573,93,9,2.945666703,0.28506452,2418.5,31.5718
23/12/2008,54723.9671,90,8.2,2.811638936,0.256171547,2417,32.0098
24/12/2008,54755.4125,95.5,9.75,3.037010183,0.310061249,2421,31.4454
25/12/2008,54786.9259,101.5,10,3.220852082,0.317325328,2421.5,31.5134
26/12/2008,54818.71,103.25,11.25,3.248479586,0.35395056,2420,31.7841
27/12/2008,54849.7444,95,10.5,3.061119274,0.338334236,2428,31.0344
28/12/2008,54881.3235,98.25,10,3.111234962,0.316665136,2423.5,31.5791
29/12/2008,54912.4049,93.5,9,3.008230003,0.289562246,2433.5,31.0814
30/12/2008,54944.0727,90,9.5,2.842003549,0.299989264,2427.5,31.6678
31/12/2008,54975.411,90.2,9.4,2.878267168,0.299952454,2427.5,31.3383
1/1/2009,55006.6304,95.5,9.75,3.058995368,0.31230581,2429,31.2194
2/1/2009,55037.5715,92,9.4,2.973391379,0.303803032,2426.5,30.9411
3/1/2009,55068.725,94,9.6,3.017317476,0.308151572,2424,31.1535
4/1/2009,55099.4937,89.5,9.3,2.908800177,0.302255214,2431.5,30.7687
5/1/2009,55130.3107,92.5,9.5,3.001590031,0.308271409,2427,30.817
6/1/2009,55161.1944,89,9,2.881779061,0.29141586,2427.5,30.8837
7/1/2009,55192.0297,90.5,9.25,2.934947933,0.299980866,2427,30.8353
8/1/2009,55222.7401,89,9,2.898041054,0.293060331,2429,30.7104
9/1/2009,55254.1499,92,10,2.929022152,0.318371973,2419,31.4098
10/1/2009,55286.4515,94,10.5,2.910072566,0.325061297,2382.5,32.3016
11/1/2009,55319.1135,95,10,2.908578777,0.306166187,2367.5,32.662
12/1/2009,55351.1283,96,10.25,2.998613141,0.320164424,2367.5,32.0148
13/01/2009,55382.4238,96.5,11,3.083510409,0.351488233,2377.5,31.2955
14/01/2009,55413.9744,95,11.5,3.01103624,0.364493861,2375,31.5506
15/01/2009,55445.7883,98,10.75,3.080414536,0.337902615,2371,31.8139
16/01/2009,55478.2218,101.25,11,3.121772242,0.339155503,2357.5,32.4335
17/01/2009,55510.284,98,12,3.056558814,0.374272508,2367.5,32.0622
18/01/2009,55542.4355,101,11.75,3.141377541,0.365457288,2373,32.1515
19/01/2009,55574.7991,94.2,12.5,2.910677428,0.386236389,2368.5,32.3636
20/01/2009,55607.2581,98,13.2,3.019193444,0.406666872,2358.5,32.459
21/01/2009,55639.6824,99,12.75,3.053265606,0.393223601,2361,32.4243
22/01/2009,55672.0002,97,12.25,3.00144193,0.379048079,2366,32.3178
23/01/2009,55704.2828,94.5,11,2.927273516,0.340740833,2365,32.2826
24/01/2009,55736.5978,98,11.25,3.032647377,0.348135541,2362.5,32.315
25/01/2009,55768.7144,102,11,3.175927713,0.342502008,2366.5,32.1166
26/01/2009,55801.0219,101,10.5,3.126209085,0.325001935,2365,32.3075
27/01/2009,55833.9569,104,11.5,3.157734932,0.349172613,2365,32.935
28/01/2009,55866.0085,103,11,3.213568121,0.343196595,2365,32.0516
29/01/2009,55898.1251,105,11.5,3.269337352,0.358070281,2365,32.1166
30/01/2009,55930.0133,105,11.25,3.292754059,0.352795078,2365,31.8882
31/01/2009,55962.0269,104,11,3.248619337,0.343603968,2365,32.0136
1/2/2009,55993.9332,100,10,3.134177263,0.313417726,2371.5,31.9063
2/2/2009,56025.8876,107,10.5,3.348521643,0.328593245,2373.5,31.9544
3/2/2009,56058.1748,104,10,3.221090711,0.309720261,2367,32.2872
4/2/2009,56089.9289,95,9.75,2.991739649,0.307046964,2368.5,31.7541
5/2/2009,56121.7503,94,10,2.95398694,0.31425393,2367,31.8214
6/2/2009,56154.1243,101,11,3.119787484,0.339778835,2363.5,32.374
7/2/2009,56186.4796,96,11.25,2.967056402,0.347701922,2361,32.3553
8/2/2009,56218.5774,93,10.2,2.897394837,0.317778789,2366.5,32.0978
9/2/2009,56251.0121,102,11.75,3.144780127,0.362266338,2357.5,32.4347
10/2/2009,56283.3717,100,11.5,3.090273057,0.355381402,2353,32.3596
11/2/2009,56315.4632,93.2,10.5,2.904195815,0.327189443,2357,32.0915
12/2/2009,56347.7392,105.5,11.75,3.268682612,0.36404759,2349,32.276
13/02/2009,56379.9774,105,11.2,3.257005664,0.347413938,2349,32.2382
14/02/2009,56412.279,103.25,12,3.19643609,0.371498625,2350,32.3016
15/02/2009,56444.7289,101,12.25,3.112490331,0.377505015,2350,32.4499
16/02/2009,56477.1569,102,12,3.145429875,0.370050574,2348,32.428
17/02/2009,56509.3181,95,11.75,2.95386988,0.365347064,2348.5,32.1612
18/02/2009,56541.7055,98,12.2,3.025868085,0.3766897,2344,32.3874
19/02/2009,56573.985,99,11.75,3.066962004,0.364008117,2345,32.2795
20/02/2009,56606.2501,101,12,3.130317278,0.371918884,2348,32.2651
21/02/2009,56638.6073,103,11.5,3.183217336,0.355407761,2346.5,32.3572
22/02/2009,56671.0994,105,11.25,3.231554747,0.346238009,2344,32.4921
23/02/2009,56703.1345,96,10,2.99671298,0.312157602,2346.5,32.0351
24/02/2009,56735.5451,97,10.5,2.992848019,0.323968085,2343.5,32.4106
25/02/2009,56767.9356,94,10,2.902085488,0.308732499,2344.5,32.3905
26/02/2009,56800.5037,92,10.25,2.824850083,0.314725145,2341.5,32.5681
27/02/2009,56833.302,97,10.5,2.957470357,0.320138544,2339,32.7983
28/02/2009,56866.6897,102,10.75,3.055017267,0.321974859,2336,33.3877
1/3/2009,56899.7603,98,10.25,2.963357181,0.30994297,2338,33.0706
2/3/2009,56932.4074,96,10,2.940536832,0.30630592,2346.5,32.6471
3/3/2009,56964.7974,92.25,11,2.848101266,0.339610991,2343.5,32.39
4/3/2009,56996.7557,90.25,10.2,2.823992515,0.319165913,2337.5,31.9583
5/3/2009,57028.7882,86,10.75,2.684773277,0.33559666,2331,32.0325
6/3/2009,57060.4474,93,10.75,2.937534745,0.339553747,2345,31.6592
7/3/2009,57092.4745,92,11.5,2.872567295,0.359070912,2331,32.0271
8/3/2009,57124.2935,89,10.6,2.797070932,0.333134291,2331.5,31.819
9/3/2009,57156.3191,88,10.5,2.747801759,0.32786271,2322.5,32.0256
10/3/2009,57187.8268,82,10.1,2.602538427,0.320556562,2332.5,31.5077
